complaint_id,issue_type,description,latitude,longitude,location_name,reported_at,resolved_at,status,repeat_count,unsafe_flag
C1657,leakage,Issue related to leakage reported near Academic Block,26.840801,80.951747,Hostel A,2024-03-22,2024-05-11,resolved,8,1
C1658,electricity,Issue related to hygiene reported near Hostel B,26.845829,80.941708,Academic Block,2024-03-10,2024-04-18,resolved,1,0
C1659,road,Issue related to leakage reported near Library,26.844151,80.948996,Academic Block,2024-02-06,2024-03-22,open,9,1
C1660,road,Issue related to hygiene reported near Academic Block,26.844763,80.955127,Hostel A,2024-06-29,2024-04-22,resolved,7,0
C1661,electricity,Issue related to light reported near Canteen,26.858169,80.955883,Hostel C,2024-03-13,,resolved,2,0
C1662,garbage,Issue related to road reported near Canteen,26.849361,80.949892,Canteen,2024-05-26,2024-03-05,resolved,6,0
C1663,garbage,Issue related to hygiene reported near Hostel A,26.849326,80.957895,Academic Block,2024-03-03,,open,8,0
C1664,leakage,Issue related to road reported near Hostel C,26.855212,80.945353,Hostel B,2024-02-13,,resolved,5,0
C1665,hygiene,Issue related to light reported near Canteen,26.84309,80.948212,Canteen,2024-01-19,,resolved,6,1
C1666,light,Issue related to garbage reported near Hostel A,26.849745,80.957972,Academic Block,2024-03-20,2024-01-18,resolved,8,1
C1667,garbage,Issue related to leakage reported near Hostel B,26.8486,80.957925,Hostel C,2024-06-05,,open,6,1
C1668,road,Issue related to hygiene reported near Canteen,26.851938,80.953714,Hostel B,2024-03-27,,resolved,9,1
C1669,leakage,Issue related to electricity reported near Hostel B,26.859991,80.95718,Canteen,2024-05-18,2024-07-19,open,9,1
C1670,light,Issue related to electricity reported near Academic Block,26.855389,80.941775,Hostel B,2024-04-23,,open,9,1
C1671,leakage,Issue related to leakage reported near Hostel C,26.847957,80.9573,Hostel A,2024-01-13,2024-02-28,open,6,1
C1672,light,Issue related to garbage reported near Hostel A,26.856551,80.946412,Library,2024-02-03,,open,9,0
C1673,light,Issue related to garbage reported near Hostel C,26.843414,80.943567,Hostel A,2024-01-08,,resolved,3,1
C1674,electricity,Issue related to hygiene reported near Hostel C,26.840609,80.944787,Canteen,2024-04-30,2024-02-27,open,5,0
C1675,garbage,Issue related to leakage reported near Hostel A,26.844089,80.948359,Library,2024-06-21,,open,2,0
C1676,leakage,Issue related to light reported near Hostel A,26.846808,80.945024,Hostel A,2024-01-13,,resolved,8,1
C1677,leakage,Issue related to light reported near Academic Block,26.850212,80.946411,Library,2024-01-28,2024-02-15,open,4,0
C1678,electricity,Issue related to hygiene reported near Library,26.852303,80.9427,Academic Block,2024-04-08,2024-03-20,open,6,0
C1679,road,Issue related to road reported near Library,26.858212,80.945924,Hostel B,2024-01-14,2024-05-06,open,6,1
C1680,road,Issue related to hygiene reported near Hostel A,26.850197,80.951446,Library,2024-01-23,,open,5,0
C1681,garbage,Issue related to garbage reported near Hostel A,26.850026,80.948837,Academic Block,2024-04-19,,open,1,1
C1682,garbage,Issue related to leakage reported near Library,26.841005,80.946934,Hostel C,2024-04-10,2024-03-14,open,7,0
C1683,hygiene,Issue related to garbage reported near Library,26.840698,80.954929,Hostel A,2024-02-15,2024-06-05,resolved,8,1
C1684,electricity,Issue related to road reported near Hostel C,26.851023,80.95787,Hostel C,2024-06-29,,resolved,1,0
C1685,road,Issue related to hygiene reported near Hostel A,26.848764,80.955136,Canteen,2024-06-01,,resolved,7,1
C1686,light,Issue related to leakage reported near Academic Block,26.856784,80.94664,Academic Block,2024-05-31,,resolved,4,0
C1687,leakage,Issue related to hygiene reported near Hostel A,26.843214,80.954889,Hostel C,2024-06-10,2024-02-17,open,6,1
C1688,garbage,Issue related to electricity reported near Library,26.840499,80.94304,Hostel C,2024-06-25,,open,9,0
C1689,leakage,Issue related to light reported near Library,26.848981,80.942606,Academic Block,2024-06-28,2024-05-17,open,5,0
C1690,leakage,Issue related to road reported near Hostel B,26.84475,80.946913,Hostel B,2024-04-24,2024-04-14,resolved,8,1
C1691,hygiene,Issue related to electricity reported near Academic Block,26.840992,80.956154,Library,2024-06-06,2024-02-03,resolved,5,0
C1692,road,Issue related to light reported near Hostel B,26.854492,80.944927,Canteen,2024-04-01,,open,2,1
C1693,garbage,Issue related to leakage reported near Hostel C,26.842232,80.941265,Canteen,2024-03-20,2024-07-02,open,4,0
C1694,leakage,Issue related to leakage reported near Academic Block,26.852166,80.942634,Hostel A,2024-03-26,,resolved,2,0
C1695,garbage,Issue related to light reported near Hostel A,26.845621,80.957175,Library,2024-02-20,,resolved,7,1
C1696,light,Issue related to light reported near Academic Block,26.84347,80.952676,Hostel A,2024-06-20,,resolved,7,0
C1697,hygiene,Issue related to leakage reported near Academic Block,26.847595,80.945064,Canteen,2024-05-16,2024-01-15,resolved,3,1
C1698,light,Issue related to leakage reported near Academic Block,26.856029,80.951106,Library,2024-01-21,2024-06-13,open,7,0
C1699,garbage,Issue related to garbage reported near Hostel C,26.847842,80.950552,Hostel C,2024-04-29,2024-07-01,resolved,1,0
C1700,garbage,Issue related to leakage reported near Hostel B,26.855015,80.953109,Hostel B,2024-05-25,2024-06-23,resolved,1,0
C1701,road,Issue related to electricity reported near Canteen,26.84251,80.944664,Hostel C,2024-02-03,2024-06-30,open,9,0
C1702,leakage,Issue related to hygiene reported near Library,26.855455,80.957288,Hostel B,2024-01-24,2024-04-23,open,6,1
C1703,leakage,Issue related to road reported near Hostel B,26.844739,80.946187,Academic Block,2024-06-27,2024-04-30,open,5,1
C1704,light,Issue related to hygiene reported near Hostel A,26.853548,80.953883,Hostel A,2024-04-29,2024-03-12,resolved,6,0
C1705,hygiene,Issue related to light reported near Hostel C,26.851316,80.940322,Hostel A,2024-01-25,2024-05-14,resolved,6,0
C1706,electricity,Issue related to garbage reported near Academic Block,26.858583,80.947453,Academic Block,2024-04-26,2024-02-29,resolved,1,1
C1707,leakage,Issue related to leakage reported near Library,26.847746,80.947034,Library,2024-03-20,,resolved,5,0
C1708,road,Issue related to hygiene reported near Hostel C,26.841323,80.95087,Academic Block,2024-06-24,2024-03-20,open,9,1
C1709,light,Issue related to hygiene reported near Hostel C,26.840383,80.941455,Canteen,2024-06-13,2024-03-22,open,4,0
C1710,light,Issue related to hygiene reported near Canteen,26.856537,80.955803,Academic Block,2024-04-29,2024-06-12,resolved,3,0
C1711,electricity,Issue related to road reported near Hostel B,26.850495,80.944356,Hostel B,2024-04-30,,resolved,1,1
C1712,road,Issue related to leakage reported near Hostel C,26.855505,80.953541,Canteen,2024-02-29,2024-01-25,resolved,2,0
C1713,hygiene,Issue related to road reported near Canteen,26.844689,80.956064,Academic Block,2024-02-27,,open,3,1
C1714,road,Issue related to light reported near Academic Block,26.846902,80.951238,Hostel A,2024-02-06,,resolved,4,1
C1715,hygiene,Issue related to leakage reported near Hostel B,26.840602,80.954818,Hostel C,2024-06-06,2024-05-22,open,7,1
C1716,road,Issue related to hygiene reported near Hostel C,26.85923,80.953237,Hostel B,2024-03-07,2024-01-04,resolved,6,1
C1717,road,Issue related to leakage reported near Canteen,26.853357,80.947111,Hostel B,2024-04-03,2024-04-19,open,8,1
C1718,garbage,Issue related to electricity reported near Canteen,26.858664,80.956177,Library,2024-04-10,2024-07-07,open,9,1
C1719,light,Issue related to hygiene reported near Library,26.84531,80.945894,Hostel C,2024-02-16,,resolved,6,0
C1720,road,Issue related to light reported near Hostel C,26.852229,80.951424,Hostel B,2024-06-28,2024-06-25,open,7,1
C1721,electricity,Issue related to hygiene reported near Hostel C,26.85357,80.954908,Academic Block,2024-06-19,2024-05-17,open,4,1
C1722,road,Issue related to hygiene reported near Hostel C,26.846351,80.947579,Hostel B,2024-03-25,2024-04-14,resolved,2,0
C1723,leakage,Issue related to garbage reported near Library,26.856962,80.946055,Hostel B,2024-03-24,,open,9,1
C1724,light,Issue related to light reported near Library,26.858943,80.949187,Hostel B,2024-04-26,,resolved,9,0
C1725,leakage,Issue related to road reported near Hostel B,26.857697,80.956359,Library,2024-05-04,2024-01-03,open,4,1
C1726,light,Issue related to electricity reported near Library,26.854781,80.958598,Hostel B,2024-01-08,2024-06-29,open,3,1
C1727,leakage,Issue related to garbage reported near Canteen,26.845549,80.950902,Hostel B,2024-01-17,2024-03-30,open,6,1
C1728,road,Issue related to hygiene reported near Canteen,26.845632,80.953229,Library,2024-05-01,,open,3,0
C1729,road,Issue related to light reported near Academic Block,26.859267,80.958065,Canteen,2024-01-29,2024-05-16,resolved,1,0
C1730,garbage,Issue related to leakage reported near Canteen,26.840206,80.941971,Hostel C,2024-03-30,2024-01-12,resolved,4,1
C1731,electricity,Issue related to garbage reported near Academic Block,26.854321,80.944642,Canteen,2024-05-02,2024-02-14,resolved,1,1
C1732,leakage,Issue related to electricity reported near Academic Block,26.854125,80.954178,Hostel A,2024-04-28,2024-07-15,open,2,0
C1733,hygiene,Issue related to light reported near Canteen,26.852454,80.956475,Library,2024-02-13,2024-02-28,open,3,0
C1734,garbage,Issue related to leakage reported near Hostel B,26.859802,80.957141,Library,2024-03-13,,resolved,8,0
C1735,leakage,Issue related to leakage reported near Canteen,26.846238,80.948302,Hostel B,2024-03-30,,resolved,4,1
C1736,leakage,Issue related to light reported near Canteen,26.846799,80.941787,Hostel B,2024-06-03,,resolved,4,0
C1737,garbage,Issue related to hygiene reported near Academic Block,26.841579,80.948756,Hostel A,2024-05-27,,resolved,9,0
C1738,road,Issue related to garbage reported near Academic Block,26.848856,80.944615,Hostel B,2024-02-02,,open,7,0
C1739,leakage,Issue related to road reported near Academic Block,26.845221,80.945824,Academic Block,2024-05-10,2024-02-14,resolved,2,0
C1740,road,Issue related to road reported near Academic Block,26.846868,80.955445,Hostel B,2024-01-27,,open,3,0
C1741,garbage,Issue related to road reported near Library,26.856691,80.941511,Hostel B,2024-04-13,,resolved,4,0
C1742,road,Issue related to electricity reported near Academic Block,26.85871,80.956552,Academic Block,2024-01-28,2024-03-05,open,4,0
C1743,light,Issue related to road reported near Hostel A,26.843715,80.948553,Hostel A,2024-03-24,2024-07-16,resolved,8,1
C1744,hygiene,Issue related to leakage reported near Canteen,26.84745,80.951921,Academic Block,2024-05-22,2024-03-16,resolved,6,0
C1745,leakage,Issue related to road reported near Library,26.858573,80.941793,Library,2024-06-15,,open,3,1
C1746,electricity,Issue related to electricity reported near Hostel A,26.841236,80.946747,Academic Block,2024-01-19,,open,9,1
C1747,hygiene,Issue related to garbage reported near Hostel B,26.841847,80.941794,Hostel C,2024-03-18,,resolved,8,0
C1748,road,Issue related to electricity reported near Canteen,26.843256,80.959231,Library,2024-05-16,2024-05-26,open,9,1
C1749,leakage,Issue related to leakage reported near Hostel B,26.851904,80.956145,Hostel B,2024-04-28,,resolved,5,1
C1750,road,Issue related to electricity reported near Library,26.843009,80.949193,Library,2024-04-12,2024-06-14,open,3,0
C1751,light,Issue related to garbage reported near Library,26.859362,80.944472,Hostel A,2024-05-31,2024-01-11,resolved,4,1
C1752,garbage,Issue related to electricity reported near Canteen,26.848934,80.958669,Hostel A,2024-04-15,2024-06-08,resolved,5,0
C1753,leakage,Issue related to electricity reported near Academic Block,26.85003,80.946892,Academic Block,2024-03-02,2024-01-16,resolved,9,0
C1754,light,Issue related to leakage reported near Academic Block,26.844933,80.94322,Library,2024-06-07,,resolved,9,0
C1755,light,Issue related to garbage reported near Hostel A,26.849419,80.951263,Hostel B,2024-03-03,2024-03-26,resolved,3,0
C1756,leakage,Issue related to garbage reported near Hostel C,26.853238,80.958875,Hostel A,2024-05-20,,resolved,7,0
C1757,road,Issue related to light reported near Library,26.855024,80.940077,Canteen,2024-02-10,,resolved,6,0
C1758,electricity,Issue related to electricity reported near Library,26.855077,80.944762,Hostel B,2024-05-03,,resolved,4,0
C1759,light,Issue related to road reported near Library,26.851558,80.958769,Canteen,2024-04-08,2024-04-13,open,5,1
C1760,hygiene,Issue related to electricity reported near Library,26.858087,80.943422,Hostel C,2024-01-17,,open,2,0
C1761,light,Issue related to light reported near Academic Block,26.856348,80.942265,Canteen,2024-03-28,,open,7,1
C1762,electricity,Issue related to leakage reported near Academic Block,26.855141,80.951404,Hostel A,2024-02-23,2024-01-23,resolved,4,0
C1763,road,Issue related to hygiene reported near Canteen,26.841112,80.957237,Academic Block,2024-06-26,2024-02-10,resolved,2,0
C1764,road,Issue related to road reported near Canteen,26.840138,80.949542,Hostel C,2024-05-31,2024-05-05,resolved,6,0
C1765,hygiene,Issue related to road reported near Hostel B,26.844249,80.959891,Library,2024-04-20,,open,2,1
C1766,light,Issue related to leakage reported near Hostel A,26.85327,80.953583,Hostel B,2024-04-21,2024-03-06,open,2,1
C1767,road,Issue related to hygiene reported near Hostel A,26.848224,80.941481,Hostel A,2024-05-25,,open,7,1
C1768,electricity,Issue related to leakage reported near Academic Block,26.848048,80.959857,Hostel C,2024-03-28,,open,1,1
C1769,leakage,Issue related to garbage reported near Hostel A,26.857692,80.948158,Hostel C,2024-05-19,,open,7,1
C1770,garbage,Issue related to electricity reported near Hostel B,26.857911,80.945748,Hostel A,2024-06-26,2024-02-17,resolved,5,1
C1771,garbage,Issue related to leakage reported near Hostel C,26.858184,80.951158,Library,2024-03-01,2024-03-10,open,1,0
C1772,garbage,Issue related to leakage reported near Academic Block,26.846278,80.946086,Library,2024-02-14,,resolved,6,0
C1773,light,Issue related to light reported near Library,26.853821,80.941729,Academic Block,2024-06-18,2024-04-23,resolved,7,1
C1774,hygiene,Issue related to hygiene reported near Hostel C,26.845433,80.940029,Canteen,2024-06-20,,resolved,1,1
C1775,road,Issue related to hygiene reported near Hostel A,26.843812,80.948992,Library,2024-01-20,,open,9,1
C1776,leakage,Issue related to hygiene reported near Canteen,26.843693,80.956737,Academic Block,2024-05-26,2024-04-02,open,7,1
C1777,electricity,Issue related to electricity reported near Academic Block,26.846842,80.951446,Canteen,2024-05-04,2024-07-01,resolved,1,1
C1778,leakage,Issue related to leakage reported near Hostel A,26.848599,80.959984,Hostel C,2024-01-30,,open,3,0
C1779,electricity,Issue related to leakage reported near Hostel A,26.856619,80.945737,Hostel A,2024-05-31,,open,5,0
C1780,light,Issue related to electricity reported near Hostel A,26.842398,80.945609,Library,2024-06-01,,resolved,4,0
C1781,garbage,Issue related to garbage reported near Hostel C,26.854699,80.943195,Academic Block,2024-04-28,,resolved,2,0
C1782,light,Issue related to electricity reported near Hostel A,26.850629,80.943281,Hostel C,2024-03-24,2024-01-10,resolved,1,0
C1783,hygiene,Issue related to electricity reported near Hostel B,26.845759,80.945704,Library,2024-05-22,,resolved,4,0
C1784,hygiene,Issue related to electricity reported near Hostel B,26.849856,80.955857,Hostel B,2024-01-25,,resolved,7,0
C1785,electricity,Issue related to road reported near Hostel B,26.845999,80.958115,Hostel C,2024-04-23,2024-06-20,open,4,0
C1786,road,Issue related to road reported near Hostel B,26.851922,80.959502,Library,2024-02-15,2024-02-01,resolved,9,1
